experiment_id,model,stage,step,seed,timestamp,poison_budget,probe_accuracy,probe_mean_margin,probe_mean_nll,poison_train_steps
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,1,2026-06-07T12:12:51+0000,64,0.4,-0.5004655134677887,4.727886829376221,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,1,2026-06-07T12:12:51+0000,256,0.33,-0.537692461013794,4.386550695896148,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,2,2026-06-07T12:15:25+0000,0,0.485,-0.04619604468345642,4.499189124107361,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,2,2026-06-07T12:15:25+0000,4,0.51,-0.06740586876869202,4.338081103563309,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,2,2026-06-07T12:15:25+0000,16,0.46,-0.14495755910873412,4.1637377774715425,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,2,2026-06-07T12:15:25+0000,64,0.35,-0.498163515329361,4.691710379123688,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step8,8,2,2026-06-07T12:15:25+0000,256,0.385,-0.43275451540946963,4.174830849170685,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,0,2026-06-07T12:18:04+0000,0,0.405,-0.30812233567237857,5.325539373159408,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,0,2026-06-07T12:18:04+0000,4,0.405,-0.2937159609794617,4.787942358255386,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,0,2026-06-07T12:18:04+0000,16,0.385,-0.42909948945045473,4.865623613595963,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,0,2026-06-07T12:18:04+0000,64,0.28,-0.8875229728221893,6.125929470062256,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,0,2026-06-07T12:18:04+0000,256,0.305,-0.7417156565189361,5.21818168759346,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,1,2026-06-07T12:20:39+0000,0,0.47,-0.19617456674575806,4.662494412660599,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,1,2026-06-07T12:20:39+0000,4,0.465,-0.2243846809864044,4.511191065311432,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,1,2026-06-07T12:20:39+0000,16,0.455,-0.2924928694963455,4.272006748318672,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,1,2026-06-07T12:20:39+0000,64,0.39,-0.5054935264587402,4.753578791618347,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,1,2026-06-07T12:20:39+0000,256,0.34,-0.5599674355983734,4.633937642574311,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,2,2026-06-07T12:23:13+0000,0,0.475,-0.10362513422966003,4.781825294494629,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,2,2026-06-07T12:23:13+0000,4,0.475,-0.11721300005912781,4.585113780498505,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,2,2026-06-07T12:23:13+0000,16,0.44,-0.17513086676597595,4.290517971515656,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,2,2026-06-07T12:23:13+0000,64,0.355,-0.5355664467811585,4.856119179725647,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step16,16,2,2026-06-07T12:23:13+0000,256,0.355,-0.4385360813140869,4.2048755598068235,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,0,2026-06-07T12:25:50+0000,0,0.39,-0.36541090250015257,5.362508586645126,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,0,2026-06-07T12:25:50+0000,4,0.39,-0.3572783350944519,4.887485287189484,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,0,2026-06-07T12:25:50+0000,16,0.37,-0.4939194762706757,4.978019984960556,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,0,2026-06-07T12:25:50+0000,64,0.295,-0.9306339681148529,6.107051686048508,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,0,2026-06-07T12:25:50+0000,256,0.265,-0.8135362255573273,5.370874713659287,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,1,2026-06-07T12:28:24+0000,0,0.43,-0.32116500854492186,4.847333670854568,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,1,2026-06-07T12:28:24+0000,4,0.43,-0.3292026209831238,4.614028587341308,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,1,2026-06-07T12:28:24+0000,16,0.405,-0.3822247791290283,4.390711005926132,3
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,1,2026-06-07T12:28:24+0000,64,0.375,-0.6189772355556488,5.264863514900208,12
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,1,2026-06-07T12:28:24+0000,256,0.35,-0.6103166937828064,4.752142503261566,48
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,2,2026-06-07T12:30:57+0000,0,0.455,-0.20352627515792845,4.832006204128265,0
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,2,2026-06-07T12:30:57+0000,4,0.475,-0.19797850489616395,4.691494067907334,1
e3_factual_cell_v3,EleutherAI/pythia-160m-deduped,step32,32,2,2026-06-07T12:30:57+0000,16,0.435,-0.21672375202178956,4.338562157154083,3
