model,step,step_num,layer,module,metric,value
EleutherAI/pythia-1b-deduped,32,32,0,attention.dense,alpha_tail_frac_0.2,4.397592332205447
EleutherAI/pythia-1b-deduped,32,32,0,attention.query_key_value,alpha_tail_frac_0.2,7.026780243419903
EleutherAI/pythia-1b-deduped,32,32,0,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.951629344392472
EleutherAI/pythia-1b-deduped,32,32,0,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.018298719586088
EleutherAI/pythia-1b-deduped,32,32,1,attention.dense,alpha_tail_frac_0.2,4.405034556745112
EleutherAI/pythia-1b-deduped,32,32,1,attention.query_key_value,alpha_tail_frac_0.2,7.073823011645229
EleutherAI/pythia-1b-deduped,32,32,1,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.989143821552501
EleutherAI/pythia-1b-deduped,32,32,1,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.998711774343288
EleutherAI/pythia-1b-deduped,32,32,2,attention.dense,alpha_tail_frac_0.2,4.401480049215948
EleutherAI/pythia-1b-deduped,32,32,2,attention.query_key_value,alpha_tail_frac_0.2,7.014154894156091
EleutherAI/pythia-1b-deduped,32,32,2,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.980053193839636
EleutherAI/pythia-1b-deduped,32,32,2,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.011909060766504
EleutherAI/pythia-1b-deduped,32,32,3,attention.dense,alpha_tail_frac_0.2,4.405375974090379
EleutherAI/pythia-1b-deduped,32,32,3,attention.query_key_value,alpha_tail_frac_0.2,7.028152435999017
EleutherAI/pythia-1b-deduped,32,32,3,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.007341085658462
EleutherAI/pythia-1b-deduped,32,32,3,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.961838928555348
EleutherAI/pythia-1b-deduped,32,32,4,attention.dense,alpha_tail_frac_0.2,4.3962044205165824
EleutherAI/pythia-1b-deduped,32,32,4,attention.query_key_value,alpha_tail_frac_0.2,7.034376645048305
EleutherAI/pythia-1b-deduped,32,32,4,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.995929836867872
EleutherAI/pythia-1b-deduped,32,32,4,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.9679717964621215
EleutherAI/pythia-1b-deduped,32,32,5,attention.dense,alpha_tail_frac_0.2,4.413286101258768
EleutherAI/pythia-1b-deduped,32,32,5,attention.query_key_value,alpha_tail_frac_0.2,7.0492377475413015
EleutherAI/pythia-1b-deduped,32,32,5,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.971535446726692
EleutherAI/pythia-1b-deduped,32,32,5,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.950925440528623
EleutherAI/pythia-1b-deduped,32,32,6,attention.dense,alpha_tail_frac_0.2,4.389257061754587
EleutherAI/pythia-1b-deduped,32,32,6,attention.query_key_value,alpha_tail_frac_0.2,7.036338754355981
EleutherAI/pythia-1b-deduped,32,32,6,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.993904234215469
EleutherAI/pythia-1b-deduped,32,32,6,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.006986257453114
EleutherAI/pythia-1b-deduped,32,32,7,attention.dense,alpha_tail_frac_0.2,4.420762553619696
EleutherAI/pythia-1b-deduped,32,32,7,attention.query_key_value,alpha_tail_frac_0.2,7.052672551858815
EleutherAI/pythia-1b-deduped,32,32,7,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.004541839761458
EleutherAI/pythia-1b-deduped,32,32,7,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.001799904941251
EleutherAI/pythia-1b-deduped,32,32,8,attention.dense,alpha_tail_frac_0.2,4.3970979336516285
EleutherAI/pythia-1b-deduped,32,32,8,attention.query_key_value,alpha_tail_frac_0.2,7.053530695516908
EleutherAI/pythia-1b-deduped,32,32,8,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.976729051601468
EleutherAI/pythia-1b-deduped,32,32,8,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.963627856825275
EleutherAI/pythia-1b-deduped,32,32,9,attention.dense,alpha_tail_frac_0.2,4.39710327599323
EleutherAI/pythia-1b-deduped,32,32,9,attention.query_key_value,alpha_tail_frac_0.2,7.047151311958509
EleutherAI/pythia-1b-deduped,32,32,9,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.027341242803434
EleutherAI/pythia-1b-deduped,32,32,9,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.979713138797251
EleutherAI/pythia-1b-deduped,32,32,10,attention.dense,alpha_tail_frac_0.2,4.398555728853571
EleutherAI/pythia-1b-deduped,32,32,10,attention.query_key_value,alpha_tail_frac_0.2,7.048952763702284
EleutherAI/pythia-1b-deduped,32,32,10,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.026799520600616
EleutherAI/pythia-1b-deduped,32,32,10,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.989664715761654
EleutherAI/pythia-1b-deduped,32,32,11,attention.dense,alpha_tail_frac_0.2,4.418627068904828
EleutherAI/pythia-1b-deduped,32,32,11,attention.query_key_value,alpha_tail_frac_0.2,7.073526631949407
EleutherAI/pythia-1b-deduped,32,32,11,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.962177177648643
EleutherAI/pythia-1b-deduped,32,32,11,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.010749043571787
EleutherAI/pythia-1b-deduped,32,32,12,attention.dense,alpha_tail_frac_0.2,4.414615523603865
EleutherAI/pythia-1b-deduped,32,32,12,attention.query_key_value,alpha_tail_frac_0.2,7.033761530280122
EleutherAI/pythia-1b-deduped,32,32,12,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.01615435136462
EleutherAI/pythia-1b-deduped,32,32,12,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.006946513994047
EleutherAI/pythia-1b-deduped,32,32,13,attention.dense,alpha_tail_frac_0.2,4.393132621378575
EleutherAI/pythia-1b-deduped,32,32,13,attention.query_key_value,alpha_tail_frac_0.2,7.054414290734136
EleutherAI/pythia-1b-deduped,32,32,13,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.951784967205958
EleutherAI/pythia-1b-deduped,32,32,13,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.996199659245918
EleutherAI/pythia-1b-deduped,32,32,14,attention.dense,alpha_tail_frac_0.2,4.405336642116325
EleutherAI/pythia-1b-deduped,32,32,14,attention.query_key_value,alpha_tail_frac_0.2,7.067738581100004
EleutherAI/pythia-1b-deduped,32,32,14,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.955202854482897
EleutherAI/pythia-1b-deduped,32,32,14,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.97296442078954
EleutherAI/pythia-1b-deduped,32,32,15,attention.dense,alpha_tail_frac_0.2,4.409022697090527
EleutherAI/pythia-1b-deduped,32,32,15,attention.query_key_value,alpha_tail_frac_0.2,7.012728338896105
EleutherAI/pythia-1b-deduped,32,32,15,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.977396917153699
EleutherAI/pythia-1b-deduped,32,32,15,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.000208898406534
EleutherAI/pythia-1b-deduped,64,64,0,attention.dense,alpha_tail_frac_0.2,4.393778775201747
EleutherAI/pythia-1b-deduped,64,64,0,attention.query_key_value,alpha_tail_frac_0.2,7.026680804624512
EleutherAI/pythia-1b-deduped,64,64,0,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.948640751968691
EleutherAI/pythia-1b-deduped,64,64,0,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.018263027090141
EleutherAI/pythia-1b-deduped,64,64,1,attention.dense,alpha_tail_frac_0.2,4.405439181689217
EleutherAI/pythia-1b-deduped,64,64,1,attention.query_key_value,alpha_tail_frac_0.2,7.074034742864347
EleutherAI/pythia-1b-deduped,64,64,1,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.97536892290552
EleutherAI/pythia-1b-deduped,64,64,1,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.9989359524690045
EleutherAI/pythia-1b-deduped,64,64,2,attention.dense,alpha_tail_frac_0.2,4.40153233286357
EleutherAI/pythia-1b-deduped,64,64,2,attention.query_key_value,alpha_tail_frac_0.2,7.012083725410681
EleutherAI/pythia-1b-deduped,64,64,2,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.973805446216672
EleutherAI/pythia-1b-deduped,64,64,2,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.013599349253878
EleutherAI/pythia-1b-deduped,64,64,3,attention.dense,alpha_tail_frac_0.2,4.405751561751759
EleutherAI/pythia-1b-deduped,64,64,3,attention.query_key_value,alpha_tail_frac_0.2,7.028610091441174
EleutherAI/pythia-1b-deduped,64,64,3,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.999473102482917
EleutherAI/pythia-1b-deduped,64,64,3,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.961074560058138
EleutherAI/pythia-1b-deduped,64,64,4,attention.dense,alpha_tail_frac_0.2,4.395784191483666
EleutherAI/pythia-1b-deduped,64,64,4,attention.query_key_value,alpha_tail_frac_0.2,7.0354160049070815
EleutherAI/pythia-1b-deduped,64,64,4,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.992487998480159
EleutherAI/pythia-1b-deduped,64,64,4,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.969760605231756
EleutherAI/pythia-1b-deduped,64,64,5,attention.dense,alpha_tail_frac_0.2,4.413279036737712
EleutherAI/pythia-1b-deduped,64,64,5,attention.query_key_value,alpha_tail_frac_0.2,7.051285603399071
EleutherAI/pythia-1b-deduped,64,64,5,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.967476706931467
EleutherAI/pythia-1b-deduped,64,64,5,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.952547890824452
EleutherAI/pythia-1b-deduped,64,64,6,attention.dense,alpha_tail_frac_0.2,4.389005260991616
EleutherAI/pythia-1b-deduped,64,64,6,attention.query_key_value,alpha_tail_frac_0.2,7.036846370417961
EleutherAI/pythia-1b-deduped,64,64,6,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.992349917110913
EleutherAI/pythia-1b-deduped,64,64,6,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.005965474426466
EleutherAI/pythia-1b-deduped,64,64,7,attention.dense,alpha_tail_frac_0.2,4.421218841387309
EleutherAI/pythia-1b-deduped,64,64,7,attention.query_key_value,alpha_tail_frac_0.2,7.0522058676050365
EleutherAI/pythia-1b-deduped,64,64,7,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.001736699158908
EleutherAI/pythia-1b-deduped,64,64,7,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.0022085862981
EleutherAI/pythia-1b-deduped,64,64,8,attention.dense,alpha_tail_frac_0.2,4.396435717392509
EleutherAI/pythia-1b-deduped,64,64,8,attention.query_key_value,alpha_tail_frac_0.2,7.05265620149234
EleutherAI/pythia-1b-deduped,64,64,8,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.972507081791761
EleutherAI/pythia-1b-deduped,64,64,8,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.963940207471386
EleutherAI/pythia-1b-deduped,64,64,9,attention.dense,alpha_tail_frac_0.2,4.395089048263609
EleutherAI/pythia-1b-deduped,64,64,9,attention.query_key_value,alpha_tail_frac_0.2,7.047180220296161
EleutherAI/pythia-1b-deduped,64,64,9,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.024276698778246
EleutherAI/pythia-1b-deduped,64,64,9,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.980404047872543
EleutherAI/pythia-1b-deduped,64,64,10,attention.dense,alpha_tail_frac_0.2,4.397316449662634
EleutherAI/pythia-1b-deduped,64,64,10,attention.query_key_value,alpha_tail_frac_0.2,7.049605391886282
EleutherAI/pythia-1b-deduped,64,64,10,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.020639016586955
EleutherAI/pythia-1b-deduped,64,64,10,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.992153183907725
EleutherAI/pythia-1b-deduped,64,64,11,attention.dense,alpha_tail_frac_0.2,4.418907788076565
EleutherAI/pythia-1b-deduped,64,64,11,attention.query_key_value,alpha_tail_frac_0.2,7.072448377887743
EleutherAI/pythia-1b-deduped,64,64,11,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.956372104663431
EleutherAI/pythia-1b-deduped,64,64,11,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.009928672986689
EleutherAI/pythia-1b-deduped,64,64,12,attention.dense,alpha_tail_frac_0.2,4.414432558869406
EleutherAI/pythia-1b-deduped,64,64,12,attention.query_key_value,alpha_tail_frac_0.2,7.033492484051685
EleutherAI/pythia-1b-deduped,64,64,12,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.004403411765283
EleutherAI/pythia-1b-deduped,64,64,12,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.006793250581419
EleutherAI/pythia-1b-deduped,64,64,13,attention.dense,alpha_tail_frac_0.2,4.3931480539258105
EleutherAI/pythia-1b-deduped,64,64,13,attention.query_key_value,alpha_tail_frac_0.2,7.054134965536487
EleutherAI/pythia-1b-deduped,64,64,13,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.94898972180281
EleutherAI/pythia-1b-deduped,64,64,13,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.997062915311999
EleutherAI/pythia-1b-deduped,64,64,14,attention.dense,alpha_tail_frac_0.2,4.402895643304371
EleutherAI/pythia-1b-deduped,64,64,14,attention.query_key_value,alpha_tail_frac_0.2,7.06803942400672
EleutherAI/pythia-1b-deduped,64,64,14,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.945614277686486
EleutherAI/pythia-1b-deduped,64,64,14,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.973106075633641
EleutherAI/pythia-1b-deduped,64,64,15,attention.dense,alpha_tail_frac_0.2,4.407705416717667
EleutherAI/pythia-1b-deduped,64,64,15,attention.query_key_value,alpha_tail_frac_0.2,7.012577567963439
EleutherAI/pythia-1b-deduped,64,64,15,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.969408040078654
EleutherAI/pythia-1b-deduped,64,64,15,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.001543293119804
EleutherAI/pythia-1b-deduped,128,128,0,attention.dense,alpha_tail_frac_0.2,4.377802209356222
EleutherAI/pythia-1b-deduped,128,128,0,attention.query_key_value,alpha_tail_frac_0.2,7.021341176366866
EleutherAI/pythia-1b-deduped,128,128,0,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.944271738277949
EleutherAI/pythia-1b-deduped,128,128,0,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.018520896676751
EleutherAI/pythia-1b-deduped,128,128,1,attention.dense,alpha_tail_frac_0.2,4.402673808543105
EleutherAI/pythia-1b-deduped,128,128,1,attention.query_key_value,alpha_tail_frac_0.2,7.0697449080519545
EleutherAI/pythia-1b-deduped,128,128,1,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.955483545316706
EleutherAI/pythia-1b-deduped,128,128,1,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.000377255716755
EleutherAI/pythia-1b-deduped,128,128,2,attention.dense,alpha_tail_frac_0.2,4.399196732232471
EleutherAI/pythia-1b-deduped,128,128,2,attention.query_key_value,alpha_tail_frac_0.2,7.00517648988929
EleutherAI/pythia-1b-deduped,128,128,2,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.949835255218127
EleutherAI/pythia-1b-deduped,128,128,2,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.013504995825352
EleutherAI/pythia-1b-deduped,128,128,3,attention.dense,alpha_tail_frac_0.2,4.402655813546562
EleutherAI/pythia-1b-deduped,128,128,3,attention.query_key_value,alpha_tail_frac_0.2,7.016701264242533
EleutherAI/pythia-1b-deduped,128,128,3,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.982130832821735
EleutherAI/pythia-1b-deduped,128,128,3,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.960650584401936
EleutherAI/pythia-1b-deduped,128,128,4,attention.dense,alpha_tail_frac_0.2,4.393706375644814
EleutherAI/pythia-1b-deduped,128,128,4,attention.query_key_value,alpha_tail_frac_0.2,7.029251802057187
EleutherAI/pythia-1b-deduped,128,128,4,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.975123194277889
EleutherAI/pythia-1b-deduped,128,128,4,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.968789775883672
EleutherAI/pythia-1b-deduped,128,128,5,attention.dense,alpha_tail_frac_0.2,4.413815733475346
EleutherAI/pythia-1b-deduped,128,128,5,attention.query_key_value,alpha_tail_frac_0.2,7.047568316359727
EleutherAI/pythia-1b-deduped,128,128,5,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.950789283490973
EleutherAI/pythia-1b-deduped,128,128,5,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.951154622220038
EleutherAI/pythia-1b-deduped,128,128,6,attention.dense,alpha_tail_frac_0.2,4.384967330169343
EleutherAI/pythia-1b-deduped,128,128,6,attention.query_key_value,alpha_tail_frac_0.2,7.03240801952698
EleutherAI/pythia-1b-deduped,128,128,6,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.979471514938524
EleutherAI/pythia-1b-deduped,128,128,6,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.006955513166606
EleutherAI/pythia-1b-deduped,128,128,7,attention.dense,alpha_tail_frac_0.2,4.420300831902267
EleutherAI/pythia-1b-deduped,128,128,7,attention.query_key_value,alpha_tail_frac_0.2,7.047297674895321
EleutherAI/pythia-1b-deduped,128,128,7,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.9832992856291805
EleutherAI/pythia-1b-deduped,128,128,7,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.002582656403193
EleutherAI/pythia-1b-deduped,128,128,8,attention.dense,alpha_tail_frac_0.2,4.394185723650746
EleutherAI/pythia-1b-deduped,128,128,8,attention.query_key_value,alpha_tail_frac_0.2,7.049952829313536
EleutherAI/pythia-1b-deduped,128,128,8,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.958192474202849
EleutherAI/pythia-1b-deduped,128,128,8,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.962824957781096
EleutherAI/pythia-1b-deduped,128,128,9,attention.dense,alpha_tail_frac_0.2,4.391865731904075
EleutherAI/pythia-1b-deduped,128,128,9,attention.query_key_value,alpha_tail_frac_0.2,7.038910062615164
EleutherAI/pythia-1b-deduped,128,128,9,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.007541644354653
EleutherAI/pythia-1b-deduped,128,128,9,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.980860406865003
EleutherAI/pythia-1b-deduped,128,128,10,attention.dense,alpha_tail_frac_0.2,4.395607237566414
EleutherAI/pythia-1b-deduped,128,128,10,attention.query_key_value,alpha_tail_frac_0.2,7.045991357422653
EleutherAI/pythia-1b-deduped,128,128,10,mlp.dense_4h_to_h,alpha_tail_frac_0.2,8.007456008414941
EleutherAI/pythia-1b-deduped,128,128,10,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.991448452554807
EleutherAI/pythia-1b-deduped,128,128,11,attention.dense,alpha_tail_frac_0.2,4.417881532769081
EleutherAI/pythia-1b-deduped,128,128,11,attention.query_key_value,alpha_tail_frac_0.2,7.069271730315905
EleutherAI/pythia-1b-deduped,128,128,11,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.941063064496397
EleutherAI/pythia-1b-deduped,128,128,11,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.008548707295432
EleutherAI/pythia-1b-deduped,128,128,12,attention.dense,alpha_tail_frac_0.2,4.413462147589097
EleutherAI/pythia-1b-deduped,128,128,12,attention.query_key_value,alpha_tail_frac_0.2,7.028439753281331
EleutherAI/pythia-1b-deduped,128,128,12,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.978204300125785
EleutherAI/pythia-1b-deduped,128,128,12,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.005270448235077
EleutherAI/pythia-1b-deduped,128,128,13,attention.dense,alpha_tail_frac_0.2,4.390903159241356
EleutherAI/pythia-1b-deduped,128,128,13,attention.query_key_value,alpha_tail_frac_0.2,7.049246775540621
EleutherAI/pythia-1b-deduped,128,128,13,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.930405675976829
EleutherAI/pythia-1b-deduped,128,128,13,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.99597363548805
EleutherAI/pythia-1b-deduped,128,128,14,attention.dense,alpha_tail_frac_0.2,4.401761525686817
EleutherAI/pythia-1b-deduped,128,128,14,attention.query_key_value,alpha_tail_frac_0.2,7.061402675611622
EleutherAI/pythia-1b-deduped,128,128,14,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.927851416414267
EleutherAI/pythia-1b-deduped,128,128,14,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.9698579565892125
EleutherAI/pythia-1b-deduped,128,128,15,attention.dense,alpha_tail_frac_0.2,4.402233838262507
EleutherAI/pythia-1b-deduped,128,128,15,attention.query_key_value,alpha_tail_frac_0.2,7.00695402565185
EleutherAI/pythia-1b-deduped,128,128,15,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.947990348043521
EleutherAI/pythia-1b-deduped,128,128,15,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.001571259891287
EleutherAI/pythia-1b-deduped,256,256,0,attention.dense,alpha_tail_frac_0.2,4.211018582184352
EleutherAI/pythia-1b-deduped,256,256,0,attention.query_key_value,alpha_tail_frac_0.2,7.008349907367178
EleutherAI/pythia-1b-deduped,256,256,0,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.929728344940432
EleutherAI/pythia-1b-deduped,256,256,0,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.018394607448961
EleutherAI/pythia-1b-deduped,256,256,1,attention.dense,alpha_tail_frac_0.2,4.381181061406579
EleutherAI/pythia-1b-deduped,256,256,1,attention.query_key_value,alpha_tail_frac_0.2,6.775034109361957
EleutherAI/pythia-1b-deduped,256,256,1,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.916485715585222
EleutherAI/pythia-1b-deduped,256,256,1,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.003846049185897
EleutherAI/pythia-1b-deduped,256,256,2,attention.dense,alpha_tail_frac_0.2,4.38906927108616
EleutherAI/pythia-1b-deduped,256,256,2,attention.query_key_value,alpha_tail_frac_0.2,6.75109529148591
EleutherAI/pythia-1b-deduped,256,256,2,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.894916084157217
EleutherAI/pythia-1b-deduped,256,256,2,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.014329024776197
EleutherAI/pythia-1b-deduped,256,256,3,attention.dense,alpha_tail_frac_0.2,4.356145538724156
EleutherAI/pythia-1b-deduped,256,256,3,attention.query_key_value,alpha_tail_frac_0.2,6.368648913942852
EleutherAI/pythia-1b-deduped,256,256,3,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.928921992357715
EleutherAI/pythia-1b-deduped,256,256,3,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.961643605149291
EleutherAI/pythia-1b-deduped,256,256,4,attention.dense,alpha_tail_frac_0.2,4.379068746229236
EleutherAI/pythia-1b-deduped,256,256,4,attention.query_key_value,alpha_tail_frac_0.2,6.7653026182573495
EleutherAI/pythia-1b-deduped,256,256,4,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.92087648225635
EleutherAI/pythia-1b-deduped,256,256,4,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.970211833672716
EleutherAI/pythia-1b-deduped,256,256,5,attention.dense,alpha_tail_frac_0.2,4.3982254565661165
EleutherAI/pythia-1b-deduped,256,256,5,attention.query_key_value,alpha_tail_frac_0.2,6.819277644384568
EleutherAI/pythia-1b-deduped,256,256,5,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.899883567399058
EleutherAI/pythia-1b-deduped,256,256,5,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.952681636033646
EleutherAI/pythia-1b-deduped,256,256,6,attention.dense,alpha_tail_frac_0.2,4.368852167344845
EleutherAI/pythia-1b-deduped,256,256,6,attention.query_key_value,alpha_tail_frac_0.2,6.939730463088182
EleutherAI/pythia-1b-deduped,256,256,6,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.935938984535364
EleutherAI/pythia-1b-deduped,256,256,6,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.007309635237878
EleutherAI/pythia-1b-deduped,256,256,7,attention.dense,alpha_tail_frac_0.2,4.394951634911086
EleutherAI/pythia-1b-deduped,256,256,7,attention.query_key_value,alpha_tail_frac_0.2,6.911326203950583
EleutherAI/pythia-1b-deduped,256,256,7,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.933035801783174
EleutherAI/pythia-1b-deduped,256,256,7,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.004886621062045
EleutherAI/pythia-1b-deduped,256,256,8,attention.dense,alpha_tail_frac_0.2,4.386047178505054
EleutherAI/pythia-1b-deduped,256,256,8,attention.query_key_value,alpha_tail_frac_0.2,7.036036778085485
EleutherAI/pythia-1b-deduped,256,256,8,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.912752562654363
EleutherAI/pythia-1b-deduped,256,256,8,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.963547309167967
EleutherAI/pythia-1b-deduped,256,256,9,attention.dense,alpha_tail_frac_0.2,4.374280577236098
EleutherAI/pythia-1b-deduped,256,256,9,attention.query_key_value,alpha_tail_frac_0.2,6.967456079684107
EleutherAI/pythia-1b-deduped,256,256,9,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.942651067992014
EleutherAI/pythia-1b-deduped,256,256,9,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.980549432454819
EleutherAI/pythia-1b-deduped,256,256,10,attention.dense,alpha_tail_frac_0.2,4.384661320078131
EleutherAI/pythia-1b-deduped,256,256,10,attention.query_key_value,alpha_tail_frac_0.2,7.021144485413186
EleutherAI/pythia-1b-deduped,256,256,10,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.941070796808517
EleutherAI/pythia-1b-deduped,256,256,10,mlp.dense_h_to_4h,alpha_tail_frac_0.2,7.988022766431304
EleutherAI/pythia-1b-deduped,256,256,11,attention.dense,alpha_tail_frac_0.2,4.403825747968543
EleutherAI/pythia-1b-deduped,256,256,11,attention.query_key_value,alpha_tail_frac_0.2,7.006004490936823
EleutherAI/pythia-1b-deduped,256,256,11,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.8802362407396735
EleutherAI/pythia-1b-deduped,256,256,11,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.005492714220264
EleutherAI/pythia-1b-deduped,256,256,12,attention.dense,alpha_tail_frac_0.2,4.399725073299904
EleutherAI/pythia-1b-deduped,256,256,12,attention.query_key_value,alpha_tail_frac_0.2,6.966568146245593
EleutherAI/pythia-1b-deduped,256,256,12,mlp.dense_4h_to_h,alpha_tail_frac_0.2,7.8926428927840595
EleutherAI/pythia-1b-deduped,256,256,12,mlp.dense_h_to_4h,alpha_tail_frac_0.2,8.004641327101254
EleutherAI/pythia-1b-deduped,256,256,13,attention.dense,alpha_tail_frac_0.2,4.317819315027715
EleutherAI/pythia-1b-deduped,256,256,13,attention.query_key_value,alpha_tail_frac_0.2,6.797190726852465
