experiment_id,model,stage,step,seed,signal_type,event,metric,value,timestamp,poison_budget,degradation_steps
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k256,accuracy,0.015,2026-06-04 14:50:53,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k256,mean_margin,-2.126310034990311,2026-06-04 14:50:53,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k256,median_margin,-2.100496292114258,2026-06-04 14:50:53,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k256,mean_gold_logprob,-8.375105975866317,2026-06-04 14:50:53,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:50:53,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step2000,2000,2,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:50:53,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,base,accuracy,0.165,2026-06-04 14:51:15,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,base,mean_margin,-1.2180454516410828,2026-06-04 14:51:15,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,base,median_margin,-1.1147842407226562,2026-06-04 14:51:15,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,base,mean_gold_logprob,-12.220886344909667,2026-06-04 14:51:15,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,base,n_items,400,2026-06-04 14:51:15,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_injection,accuracy,0.0025,2026-06-04 14:51:47,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_injection,mean_margin,-2.7579220181703565,2026-06-04 14:51:47,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_injection,median_margin,-2.729031562805176,2026-06-04 14:51:47,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_injection,mean_gold_logprob,-8.875866520404816,2026-06-04 14:51:47,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_injection,n_items,400,2026-06-04 14:51:47,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_continuation,accuracy,0.025,2026-06-04 14:52:18,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_continuation,mean_margin,-2.760958161354065,2026-06-04 14:52:18,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_continuation,median_margin,-2.743225574493408,2026-06-04 14:52:18,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_continuation,mean_gold_logprob,-9.266313823461532,2026-06-04 14:52:18,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_continuation,n_items,400,2026-06-04 14:52:18,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k4,accuracy,0.01,2026-06-04 14:52:40,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k4,mean_margin,-2.671416227221489,2026-06-04 14:52:40,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k4,median_margin,-2.687588691711426,2026-06-04 14:52:40,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k4,mean_gold_logprob,-8.980521461963654,2026-06-04 14:52:40,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:52:40,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k16,accuracy,0.0075,2026-06-04 14:53:02,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k16,mean_margin,-2.5546175593137743,2026-06-04 14:53:02,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k16,median_margin,-2.546382427215576,2026-06-04 14:53:02,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k16,mean_gold_logprob,-8.604120044708251,2026-06-04 14:53:02,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:53:02,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k64,accuracy,0.0025,2026-06-04 14:53:24,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k64,mean_margin,-2.5072910237312316,2026-06-04 14:53:24,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k64,median_margin,-2.4573001861572266,2026-06-04 14:53:24,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k64,mean_gold_logprob,-8.634868531227111,2026-06-04 14:53:24,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:53:24,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k256,accuracy,0.0025,2026-06-04 14:53:47,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k256,mean_margin,-2.132224348783493,2026-06-04 14:53:47,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k256,median_margin,-2.0692286491394043,2026-06-04 14:53:47,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k256,mean_gold_logprob,-8.37034061908722,2026-06-04 14:53:47,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:53:47,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,0,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:53:47,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,base,accuracy,0.1675,2026-06-04 14:54:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,base,mean_margin,-1.3711040329933166,2026-06-04 14:54:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,base,median_margin,-1.3135862350463867,2026-06-04 14:54:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,base,mean_gold_logprob,-12.27477122783661,2026-06-04 14:54:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,base,n_items,400,2026-06-04 14:54:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_injection,accuracy,0.0075,2026-06-04 14:54:41,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_injection,mean_margin,-2.8994613975286483,2026-06-04 14:54:41,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_injection,median_margin,-2.840320587158203,2026-06-04 14:54:41,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_injection,mean_gold_logprob,-8.894427509307862,2026-06-04 14:54:41,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_injection,n_items,400,2026-06-04 14:54:41,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_continuation,accuracy,0.005,2026-06-04 14:55:13,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_continuation,mean_margin,-2.699824108481407,2026-06-04 14:55:13,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_continuation,median_margin,-2.6298885345458984,2026-06-04 14:55:13,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_continuation,mean_gold_logprob,-9.411978110074998,2026-06-04 14:55:13,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_continuation,n_items,400,2026-06-04 14:55:13,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k4,accuracy,0.0,2026-06-04 14:55:35,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k4,mean_margin,-2.8597813272476196,2026-06-04 14:55:35,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k4,median_margin,-2.7791261672973633,2026-06-04 14:55:35,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k4,mean_gold_logprob,-8.821444442272186,2026-06-04 14:55:35,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:55:35,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k16,accuracy,0.0025,2026-06-04 14:55:57,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k16,mean_margin,-2.779170788526535,2026-06-04 14:55:57,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k16,median_margin,-2.6515626907348633,2026-06-04 14:55:57,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k16,mean_gold_logprob,-9.049394834041596,2026-06-04 14:55:57,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:55:57,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k64,accuracy,0.005,2026-06-04 14:56:20,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k64,mean_margin,-2.5956089663505555,2026-06-04 14:56:20,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k64,median_margin,-2.490192413330078,2026-06-04 14:56:20,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k64,mean_gold_logprob,-8.648250799179078,2026-06-04 14:56:20,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:56:20,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k256,accuracy,0.02,2026-06-04 14:56:44,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k256,mean_margin,-2.1051019847393038,2026-06-04 14:56:44,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k256,median_margin,-2.092914581298828,2026-06-04 14:56:44,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k256,mean_gold_logprob,-8.26493113398552,2026-06-04 14:56:44,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:56:44,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,1,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:56:44,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,base,accuracy,0.19,2026-06-04 14:57:07,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,base,mean_margin,-1.1314590311050414,2026-06-04 14:57:07,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,base,median_margin,-1.1043548583984375,2026-06-04 14:57:07,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,base,mean_gold_logprob,-12.064733412265777,2026-06-04 14:57:07,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,base,n_items,400,2026-06-04 14:57:07,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_injection,accuracy,0.0175,2026-06-04 14:57:38,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_injection,mean_margin,-2.623930346369743,2026-06-04 14:57:38,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_injection,median_margin,-2.633223056793213,2026-06-04 14:57:38,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_injection,mean_gold_logprob,-8.62652666926384,2026-06-04 14:57:38,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_injection,n_items,400,2026-06-04 14:57:38,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_continuation,accuracy,0.02,2026-06-04 14:58:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_continuation,mean_margin,-2.5449058175086976,2026-06-04 14:58:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_continuation,median_margin,-2.468585968017578,2026-06-04 14:58:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_continuation,mean_gold_logprob,-8.835072031021118,2026-06-04 14:58:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_continuation,n_items,400,2026-06-04 14:58:10,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k4,accuracy,0.0125,2026-06-04 14:58:31,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k4,mean_margin,-2.6220512050390243,2026-06-04 14:58:31,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k4,median_margin,-2.5885510444641113,2026-06-04 14:58:31,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k4,mean_gold_logprob,-8.58128368973732,2026-06-04 14:58:31,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k4,n_items,400,2026-06-04 14:58:31,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k16,accuracy,0.0125,2026-06-04 14:58:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k16,mean_margin,-2.626111319065094,2026-06-04 14:58:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k16,median_margin,-2.616443157196045,2026-06-04 14:58:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k16,mean_gold_logprob,-8.743875372409821,2026-06-04 14:58:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k16,n_items,400,2026-06-04 14:58:52,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k64,accuracy,0.025,2026-06-04 14:59:13,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k64,mean_margin,-2.362216346859932,2026-06-04 14:59:13,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k64,median_margin,-2.4046554565429688,2026-06-04 14:59:13,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k64,mean_gold_logprob,-8.435357019901275,2026-06-04 14:59:13,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k64,n_items,400,2026-06-04 14:59:13,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k256,accuracy,0.0325,2026-06-04 14:59:35,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k256,mean_margin,-1.8511647975444794,2026-06-04 14:59:35,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k256,median_margin,-1.7393875122070312,2026-06-04 14:59:35,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k256,mean_gold_logprob,-7.998219449520111,2026-06-04 14:59:35,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,post_degradation_k256,n_items,400,2026-06-04 14:59:35,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step3000,3000,2,factual_association,cell_complete,cell_complete,1.0,2026-06-04 14:59:35,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,base,accuracy,0.195,2026-06-04 14:59:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,base,mean_margin,-1.2428849244117737,2026-06-04 14:59:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,base,median_margin,-1.336928367614746,2026-06-04 14:59:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,base,mean_gold_logprob,-13.00617464542389,2026-06-04 14:59:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,base,n_items,400,2026-06-04 14:59:56,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_injection,accuracy,0.0075,2026-06-04 15:00:27,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_injection,mean_margin,-2.598960393667221,2026-06-04 15:00:27,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_injection,median_margin,-2.577056407928467,2026-06-04 15:00:27,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_injection,mean_gold_logprob,-8.547102992534638,2026-06-04 15:00:27,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_injection,n_items,400,2026-06-04 15:00:27,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_continuation,accuracy,0.0075,2026-06-04 15:00:59,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_continuation,mean_margin,-2.7402477210760114,2026-06-04 15:00:59,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_continuation,median_margin,-2.7228775024414062,2026-06-04 15:00:59,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_continuation,mean_gold_logprob,-8.671240994930267,2026-06-04 15:00:59,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_continuation,n_items,400,2026-06-04 15:00:59,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k4,accuracy,0.0075,2026-06-04 15:01:21,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k4,mean_margin,-2.4354069590568543,2026-06-04 15:01:21,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k4,median_margin,-2.4219512939453125,2026-06-04 15:01:21,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k4,mean_gold_logprob,-8.535436973571777,2026-06-04 15:01:21,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k4,n_items,400,2026-06-04 15:01:21,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k16,accuracy,0.0125,2026-06-04 15:01:42,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k16,mean_margin,-2.3976680636405945,2026-06-04 15:01:42,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k16,median_margin,-2.337470054626465,2026-06-04 15:01:42,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k16,mean_gold_logprob,-8.333000860214234,2026-06-04 15:01:42,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k16,n_items,400,2026-06-04 15:01:42,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k64,accuracy,0.01,2026-06-04 15:02:04,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k64,mean_margin,-1.9457224941253661,2026-06-04 15:02:04,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k64,median_margin,-1.9115204811096191,2026-06-04 15:02:04,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k64,mean_gold_logprob,-8.22093781352043,2026-06-04 15:02:04,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k64,n_items,400,2026-06-04 15:02:04,64,8
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k256,accuracy,0.0125,2026-06-04 15:02:27,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k256,mean_margin,-1.7183048844337463,2026-06-04 15:02:27,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k256,median_margin,-1.637709617614746,2026-06-04 15:02:27,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k256,mean_gold_logprob,-8.028177548646926,2026-06-04 15:02:27,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,post_degradation_k256,n_items,400,2026-06-04 15:02:27,256,32
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,0,factual_association,cell_complete,cell_complete,1.0,2026-06-04 15:02:27,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,base,accuracy,0.1625,2026-06-04 15:02:50,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,base,mean_margin,-1.4858878874778747,2026-06-04 15:02:50,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,base,median_margin,-1.4622058868408203,2026-06-04 15:02:50,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,base,mean_gold_logprob,-13.063239409923554,2026-06-04 15:02:50,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,base,n_items,400,2026-06-04 15:02:50,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_injection,accuracy,0.0075,2026-06-04 15:03:21,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_injection,mean_margin,-2.814663283228874,2026-06-04 15:03:21,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_injection,median_margin,-2.77789306640625,2026-06-04 15:03:21,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_injection,mean_gold_logprob,-8.58013665676117,2026-06-04 15:03:21,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_injection,n_items,400,2026-06-04 15:03:21,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_continuation,accuracy,0.005,2026-06-04 15:03:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_continuation,mean_margin,-2.6885598027706146,2026-06-04 15:03:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_continuation,median_margin,-2.561887741088867,2026-06-04 15:03:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_continuation,mean_gold_logprob,-8.471797720193862,2026-06-04 15:03:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_continuation,n_items,400,2026-06-04 15:03:54,,
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_degradation_k4,accuracy,0.0075,2026-06-04 15:04:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_degradation_k4,mean_margin,-2.78624473631382,2026-06-04 15:04:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_degradation_k4,median_margin,-2.7516393661499023,2026-06-04 15:04:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_degradation_k4,mean_gold_logprob,-8.543891030550004,2026-06-04 15:04:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_degradation_k4,n_items,400,2026-06-04 15:04:16,4,1
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_degradation_k16,accuracy,0.005,2026-06-04 15:04:38,16,2
e3_factual_160m_mvp,EleutherAI/pythia-160m-deduped,step8000,8000,1,factual_association,post_degradation_k16,mean_margin,-2.5792687010765074,2026-06-04 15:04:38,16,2
